ID,Latitud,Longitud
P1945,37.646,-6.946
P6516,39.205,-1.353
P15987,42.430,-8.167
P14530,41.802,0.846
P3646,38.273,-3.518
P1509,37.448,-5.371
P12235,41.173,-0.550
P4540,38.650,-5.936
P18592,43.091,-2.237
P14581,42.042,-7.413
P8340,39.872,-1.764
P16653,42.404,0.842
P12613,41.449,-5.600
P17177,42.617,-0.361
P2333,37.800,-5.937
P11758,41.118,-3.279
P13186,41.407,0.739
P3158,38.029,-2.003
P2220,37.745,-4.989
P18182,43.050,-5.658
P1643,37.483,-4.049
P13772,41.790,-4.458
P458,36.869,-3.380
P865,37.126,-3.683
P9480,40.320,-3.376
P3894,38.385,-4.151
P13703,41.468,2.151
P1898,37.546,-2.535
P16189,42.498,-6.610
P13188,41.400,0.872
P2323,37.798,-6.569
P1207,37.262,-3.114
P9779,40.400,-2.585
P52,36.300,-5.691
P10316,40.642,-4.682
P12874,41.267,1.392
P11087,40.755,-0.187
P19267,43.336,-4.146
P17833,42.943,-4.703
P11025,40.887,-4.280
P6496,39.251,-2.642
P12526,41.302,-1.206
P1521,37.441,-4.616
P339,36.759,-3.010
P3296,38.054,-1.367
P613,36.952,-2.752
P2485,37.838,-4.356
P13109,41.589,-4.396
P8823,39.738,3.119
P5602,38.975,-3.621
P7931,39.435,3.143
P1789,37.481,-2.098
P16127,42.227,1.297
P618,36.943,-2.440
P940,37.200,-5.749
P2850,37.998,-5.366
P13102,41.594,-4.864
P16175,42.490,-7.559
P19553,43.447,-6.894
P8456,39.982,-3.977
P14986,42.130,-3.843
P16318,42.224,2.110
P9437,40.350,-6.197
P19068,43.300,-5.931
P7738,39.713,-3.075
P18902,43.248,-5.314
P12211,41.237,-2.143
P8207,39.776,-0.662
P10635,40.683,-2.043
P10098,40.425,-0.611
P6778,39.364,-3.154
P16975,42.624,-1.720
P10302,40.649,-5.605
P15766,42.147,0.950
P2238,37.729,-3.853
P13250,41.650,-6.000
P702,36.984,-2.188
P18850,43.216,-8.879
P6761,39.387,-4.253
P13584,41.750,-5.799
P11373,40.865,-0.377
P12807,41.463,-3.064
P18516,43.141,-7.438
P4171,38.463,-3.128
P17263,42.798,-6.681
P16008,42.448,-6.745
P15076,41.867,2.200
P6359,39.184,-2.129
P764,37.078,-3.810
P6491,39.260,-2.965
P12004,41.250,-6.133
P19590,43.428,-3.662
P16810,42.527,-0.572
P11619,41.060,-2.949
P18862,43.233,-8.057
P12007,41.250,-5.934
P5910,39.054,-2.781
P16703,42.636,-7.834
P17171,42.636,-0.767
P6763,39.385,-4.124
P7773,39.632,-0.804
P10653,40.636,-0.858
P18781,43.118,-1.550
P18755,43.170,-3.329
P10496,40.630,-1.980
P7479,39.584,-2.107
P742,37.097,-5.186
P7558,39.700,-5.805
P5936,38.995,-1.110
P14,36.150,-5.815
P17067,42.736,-7.837
P1675,37.429,-2.038
P10004,40.547,-6.790
P3080,38.096,-6.952
P13623,41.717,-3.187
P6041,39.128,-3.744
P18707,43.198,-6.617
P14319,41.874,-1.769
P11220,40.842,-0.974
P10721,40.800,-5.670
P17237,42.775,-8.451
P15447,42.272,-8.567
P16567,42.596,-4.982
P11069,40.808,-1.374
P8038,39.786,-2.160
P19809,43.539,-7.653
P11371,40.871,-0.509
P15000,42.110,-2.900
P18055,42.933,-1.973
P14320,41.872,-1.702
P480,36.949,-6.437
P518,36.933,-4.064
P13520,41.491,1.015
P15043,41.999,-0.010
P1284,37.348,-5.309
P10573,40.750,-6.132
P19446,43.372,-3.389
P9505,40.272,-1.739
P2451,37.849,-6.506
P17597,42.874,-8.523
P17332,42.733,-1.986
P605,36.966,-3.251
P15839,42.400,-6.135
P1882,37.573,-3.543
P7447,39.636,-4.182
P13187,41.403,0.805
P18851,43.217,-8.810
P9483,40.316,-3.180
P2531,37.757,-1.450
P5169,38.797,-2.536
P18148,43.034,-7.982
P9869,40.500,-6.263
P3625,38.294,-4.854
P10739,40.790,-4.481
P13005,41.423,-0.529
P14750,42.086,-7.818
P1722,37.550,-6.315
P12457,41.400,-5.800
P5300,38.876,-3.689
P11381,40.838,0.151
P16385,42.548,-5.322
P8296,39.942,-4.630
P1864,37.592,-4.677
P662,37.042,-4.687
P18929,43.223,-3.464
P17327,42.744,-2.325
P14629,42.036,-4.183
P9924,40.452,-2.648
P11486,40.991,-2.290
P15826,42.396,-7.015
P8203,39.788,-0.922
P18341,43.095,-7.094
P3144,38.057,-2.891
P16600,42.556,-2.743
P3554,38.151,-1.297
P4883,38.685,-2.157
P8162,39.875,-3.589
P17671,42.874,-3.477
P10618,40.715,-3.163
P14819,42.066,-3.172
P2662,37.794,-1.131
P18903,43.248,-5.246
P11752,41.127,-3.677
P15215,42.065,-0.341
P17101,42.749,-5.524
P3364,38.197,-5.237
P12831,41.413,-1.465
P8228,39.529,3.221
P12664,41.389,-2.201
P2215,37.748,-5.305
P4810,38.747,-6.833
P16749,42.643,-4.709
P1305,37.332,-3.991
P18163,43.046,-6.957
P4698,38.695,-4.911
P7220,39.455,-1.336
P12044,41.223,-3.474
P12323,41.343,-4.668
P7711,39.744,-4.830
P14369,41.708,1.576
P1173,37.297,-5.247
P17002,42.544,0.109
P13821,41.702,-1.177
P5649,38.872,-0.604
P12645,41.423,-3.466
P8580,40.049,-5.608
P10435,40.700,-6.000
P1510,37.448,-5.308
P18327,43.083,-8.052
P4733,38.651,-2.672
P12827,41.423,-1.731
P2780,37.867,-1.696
P16972,42.631,-1.924
P12961,41.523,-3.462
P6765,39.382,-3.995
P3511,38.233,-4.028
P14763,42.096,-6.943
P14486,41.936,-2.102
P14422,41.999,-6.404
P13620,41.721,-3.388
P1564,37.375,-1.915
P1769,37.519,-3.356
P11461,41.032,-3.945
P3727,38.349,-6.510
P3262,38.123,-3.523
P14199,41.658,1.570
P14900,41.812,2.261
P2388,37.744,-2.462
P13489,41.596,-1.051
P16226,42.485,-4.103
P8322,39.909,-2.936
P16949,42.674,-3.485
P15797,42.007,3.029
P11599,41.087,-4.275
P12775,41.497,-5.199
P1396,37.398,-5.372
P2152,37.602,-1.334
P11661,40.955,-0.170
P12014,41.249,-5.468
P17014,42.500,0.920
P1489,37.448,-6.629
P5611,38.962,-3.043
P17648,42.896,-5.045
P18407,43.052,-2.581
P4152,38.488,-4.340
P6084,39.039,-0.978
P14527,41.814,0.646
P19301,43.278,-1.814
P110,36.500,-6.062
P545,36.891,-2.380
P15127,42.200,-6.270
P15719,42.290,-2.216
P8219,39.575,2.640
P19067,43.300,-6.000
P15937,42.224,0.485
P2209,37.750,-5.684
P6611,39.342,-4.643
P9232,40.151,-1.222
P6992,39.493,-7.231
P2624,37.873,-3.532
P14270,41.946,-5.059
P19126,43.232,-1.954
P12620,41.447,-5.133
P1886,37.567,-3.291
P3412,38.135,-2.188
P20097,43.691,-7.450
P8867,40.150,-6.327
P14333,41.837,-0.831
P17272,42.800,-6.068
P18687,43.184,-7.987
P16502,42.241,2.586
P6929,39.392,-2.377
P10510,40.595,-1.059
P6639,39.306,-2.834
P4311,38.507,-2.870
P17092,42.750,-6.136
P3609,38.300,-5.873
P8863,40.148,-6.589
P1093,37.216,-3.241
P4763,38.578,-0.755
P6759,39.389,-4.383
P13783,41.778,-3.721
P12565,41.168,1.381
P6645,39.295,-2.446
P13774,41.788,-4.324
P15264,41.863,2.942
P16462,42.405,-0.108
P1000,37.127,-1.992
P5453,38.921,-3.430
P2454,37.850,-6.316
P16378,42.550,-5.797
P7206,39.488,-2.242
P7182,39.529,-3.796
P20006,43.634,-8.001
P296,36.800,-5.688
P9438,40.350,-6.131
P6746,39.397,-5.224
P9605,40.390,-4.490
P11767,41.103,-2.682
P17490,42.825,-3.548
P17361,42.651,-0.017
P8310,39.927,-3.718
P3232,38.148,-5.428
P7301,39.595,-4.897
P3168,38.004,-1.370
P7842,39.799,-5.544
P19917,43.585,-7.930
P17535,42.724,-0.488
P14594,42.049,-6.538
P3399,38.160,-3.013
P5801,38.912,-0.408
P17019,42.480,1.258
P4050,38.393,-2.429
P11225,40.827,-0.645
P13430,41.696,-4.996
P17818,42.950,-5.727
P16929,42.694,-4.844
P4287,38.539,-4.403
P10504,40.611,-1.453
P16960,42.656,-2.738
P19221,43.343,-7.305
P13016,41.387,0.202
P14487,41.934,-2.034
P9912,40.472,-3.436
P1707,37.543,-7.260
P18917,43.238,-4.286
P13582,41.750,-5.933
P8378,39.574,3.292
P1552,37.400,-2.668
P416,36.900,-6.000
P8468,39.966,-3.194
P1682,37.413,-1.598
P2355,37.791,-4.546
P7839,39.800,-5.740
P1097,37.209,-2.991
P13747,41.800,-6.134
P9827,40.011,4.075
P11815,40.970,0.495
P5588,38.990,-4.521
P10804,40.655,-0.196
P6668,39.239,-0.963
P1412,37.388,-4.366
P7930,39.440,3.079
P4273,38.548,-5.297
P9027,40.198,-5.345
P2398,37.722,-1.831
P14377,41.672,2.109
P13176,41.443,0.074
P5330,38.821,-1.765
P1677,37.425,-1.912
P2725,37.947,-5.177
P5177,38.780,-2.024
P2261,37.692,-2.402
P15880,42.371,-3.362
P13663,41.623,-0.513
P9747,40.443,-4.686
P12255,41.104,0.774
P17442,42.847,-6.818
P1172,37.298,-5.310
P14649,42.008,-2.838
P4710,38.685,-4.143
P2124,37.662,-3.098
P18316,43.067,-8.804
P16145,42.146,2.506
P18180,43.050,-5.795
P3002,38.028,-3.780
P9254,39.898,3.009
P14085,41.900,-6.067
P16436,42.478,-1.866
P18065,42.908,-1.292
P8527,39.629,3.234
P18709,43.199,-6.480
P6948,39.347,-1.149
P12771,41.499,-5.466
P14903,41.798,2.461
P60,36.350,-6.062
P14361,41.740,1.042
P17450,42.850,-6.273
P4192,38.421,-1.789
P16367,42.549,-6.543
P8117,39.899,-6.521
P18852,43.219,-8.742
P18140,43.023,-8.528
P8157,39.881,-3.915
P1787,37.486,-2.223
P14686,41.916,-0.354
P13913,41.850,-6.268
P8529,39.618,3.364
P5154,38.822,-3.498
P11435,41.050,-5.669
P3263,38.121,-3.460
P2387,37.746,-2.525
P370,36.844,-4.878
P4532,38.649,-6.448
P7442,39.640,-4.507
P4812,38.748,-6.705
P608,36.961,-3.064
P13451,41.675,-3.590
P12861,41.319,0.529
P878,37.106,-2.870
P13194,41.376,1.270
P13802,41.747,-2.448
P7630,39.596,-1.131
P6328,39.235,-4.128
P8159,39.879,-3.785
P3549,38.164,-1.614
P12147,41.299,-6.399
P5256,38.899,-6.514
P13420,41.700,-5.665
P9220,40.181,-2.007
P14602,42.050,-6.000
P12948,41.538,-4.330
P8265,39.948,-6.652
P18228,43.000,-2.516
P10286,40.648,-6.659
P2106,37.686,-4.233
P5030,38.730,-2.027
P4625,38.516,-0.504
P5013,38.763,-3.115
P17630,42.900,-6.273
P12058,41.199,-2.544
P10241,40.465,-0.410
P4533,38.649,-6.384
P14839,42.027,-1.827
P7913,39.688,-0.930
P18096,42.807,0.816
P10928,40.753,-1.245
P18535,43.150,-6.137
P17142,42.706,-2.736
P10773,40.739,-2.237
P12499,41.362,-3.002
P14382,41.649,2.442
P12529,41.294,-1.007
P8573,40.050,-6.065
P548,36.884,-2.193
P17109,42.746,-4.979
P17613,42.892,-7.432
P9670,40.256,-0.230
P6860,39.447,-6.842
P10238,40.475,-0.607
P14962,42.149,-5.461
P5892,39.081,-3.939
P9752,40.438,-4.358
P1323,37.306,-2.861
P4987,38.793,-4.782
P12683,41.341,-0.936
P8595,40.042,-4.628
P13605,41.739,-4.392
P4565,38.638,-4.336
P10878,40.841,-4.546
P7756,39.677,-1.906
P18184,43.049,-5.522
P14192,41.687,1.103
P13421,41.699,-5.598
P9194,40.227,-3.708
P7992,39.847,-5.153
P11233,40.802,-0.117
P7264,39.593,-7.298
P14675,41.949,-1.092
P7424,39.650,-5.675
P1383,37.400,-6.189
P1480,37.444,-7.195
P5334,38.811,-1.508
P11003,40.900,-5.735
P6665,39.247,-1.156
P10885,40.834,-4.083
P18036,42.969,-3.269
P16259,42.429,-1.869
P1417,37.383,-4.052
P2712,37.950,-6.000
P11291,41.000,-5.801
P9151,40.249,-6.524
P3392,38.171,-3.458
P13308,41.586,-2.122
P214,36.700,-6.311
P7300,39.595,-4.962
P136,36.550,-5.690
P319,36.786,-4.255
P17417,42.824,-8.521
P6152,39.200,-6.000
P10252,40.428,0.311
P3615,38.299,-5.491
P10014,40.550,-6.132
P12870,41.284,1.127
P19405,43.400,-6.206
P19570,43.450,-5.725
P855,37.137,-4.309
P10758,40.767,-3.227
P604,36.967,-3.314
P16716,42.646,-6.951
P5360,38.733,0.155
P8171,39.861,-3.003
P341,36.756,-2.886
P245,36.750,-6.311
P3172,37.993,-1.117
P18170,43.049,-6.478
P14533,41.790,1.047
P16509,42.206,3.056
P14201,41.649,1.703
P16210,42.497,-5.187
P4712,38.683,-4.015
P2016,37.594,-2.470
P8586,40.047,-5.216
P10253,40.425,0.377
P3246,38.141,-4.539
P3535,38.196,-2.503
P10574,40.750,-6.066
P15921,42.277,-0.593
P5510,38.706,1.438
P9358,40.235,-2.134
P3631,38.290,-4.472
P10490,40.644,-2.375
P13141,41.541,-2.259
P985,37.157,-2.930
P9812,40.316,-0.422
P10568,40.749,-6.462
P3857,38.399,-6.510
P15874,42.379,-3.767
P8578,40.050,-5.739
P13090,41.599,-5.666
P11314,40.987,-4.278
P4695,38.696,-5.104
P16827,42.469,0.577
P14324,41.862,-1.434
P11794,41.039,-0.893
P1666,37.448,-2.603
P10915,40.785,-2.103
P15972,42.072,2.835
P11065,40.818,-1.638
P17480,42.837,-4.229
P3754,38.343,-4.790
P1096,37.211,-3.054
P3090,38.100,-6.317
P18947,43.191,-2.231
P19070,43.300,-5.794
P16812,42.521,-0.437
P6007,39.150,-5.936
P3131,38.077,-3.715
P9488,40.307,-2.852
P11277,40.998,-6.729
P10518,40.571,-0.533
P6922,39.406,-2.829
P18570,43.129,-3.741
P424,36.899,-5.501
P10855,40.850,-6.066
P14776,42.100,-6.067
P13322,41.552,-1.188
P17434,42.842,-7.363
P13649,41.662,-1.448
P1031,37.244,-7.129
P9475,40.327,-3.704
P5481,38.866,-1.633
P8284,39.949,-5.413
P9429,40.348,-6.722
P12299,41.350,-6.266
P18859,43.229,-8.262
P6942,39.363,-1.537
P16750,42.642,-4.641
P6043,39.125,-3.616
P13535,41.428,2.012
P4436,38.577,-3.699
P19701,43.499,-6.482
P11568,41.099,-6.332
P16061,42.416,-3.157
P17258,42.796,-7.021
P4143,38.495,-4.915
P3529,38.207,-2.884
P1867,37.590,-4.487
P592,36.983,-4.063
P10857,40.850,-5.934
P6737,39.400,-5.806
P14464,41.975,-3.579
P11097,40.720,0.471
P14476,41.956,-2.773
P18725,43.198,-5.383
P16423,42.506,-2.746
P9076,40.136,-2.140
P18752,43.175,-3.534
P4056,38.380,-2.047
P19242,43.350,-5.863
P15437,41.933,2.681
P17822,42.949,-5.454
P3119,38.090,-4.477
P2981,38.047,-5.112
P10382,40.512,-0.340
P10084,40.464,-1.529
P2523,37.777,-1.955
P13952,41.827,-3.652
P2922,37.879,-0.808
P12394,41.194,0.051
P11716,41.150,-6.066
P2858,37.994,-4.859
P14184,41.718,0.569
P7365,39.480,-0.751
P15098,42.179,-8.226
P16274,42.389,-0.855
P2316,37.795,-7.011
P5874,39.096,-5.098
P9905,40.481,-3.896
P9318,40.293,-4.754
P13326,41.541,-0.921
P5012,38.765,-3.179
P1829,37.596,-6.882
P16996,42.564,-0.297
P7686,39.749,-6.455
P15502,42.294,-4.851
P5045,38.692,-1.067
P15234,41.998,0.934
P9053,40.176,-3.644
P18018,42.991,-4.498
P16530,42.591,-7.493
P10194,40.573,-3.498
P12227,41.197,-1.081
P15214,42.069,-0.408
P15017,42.074,-1.756
P17105,42.748,-5.252
P10166,40.598,-5.341
P13135,41.553,-2.659
P6313,39.246,-5.096
P19055,43.297,-6.823
P17252,42.791,-7.430
P19054,43.297,-6.892
P15812,42.384,-7.962
P4699,38.694,-4.847
P5997,39.148,-6.580
P8605,40.032,-3.976
P14654,41.998,-2.502
P5773,38.987,-2.205
P7775,39.626,-0.674
P596,36.978,-3.813
P19394,43.396,-6.962
P15877,42.375,-3.564
P8777,40.048,-2.537
P16461,42.408,-0.175
P7025,39.496,-5.093
P6795,39.332,-2.056
P16006,42.447,-6.880
P16151,42.117,2.909
P1742,37.546,-5.055
P14910,41.764,2.928
P3592,38.296,-6.955
P17544,42.694,0.123
P15718,42.292,-2.283
P17184,42.594,0.113
P150,36.544,-4.820
P15031,42.037,-0.815
P14987,42.129,-3.776
P15696,42.329,-3.769
P6954,39.330,-0.762
P9514,40.248,-1.150
P14015,41.668,0.564
P15669,42.349,-5.594
P15693,42.333,-3.972
P2064,37.697,-6.884
P1979,37.644,-4.802
P18921,43.234,-4.012
P7197,39.506,-2.824
P3630,38.291,-4.536
P18544,43.149,-5.521
P16967,42.642,-2.263
P14004,41.706,-0.170
P15835,42.399,-6.406
P4552,38.647,-5.168
P9229,40.159,-1.418
P14098,41.897,-5.194
P10192,40.576,-3.630
P8436,39.998,-5.282
P7904,39.712,-1.514
P4426,38.588,-4.338
P365,36.847,-5.189
P254,36.750,-5.751
P4041,38.410,-3.002
P9964,40.346,-0.025
P3906,38.370,-3.387
P11185,40.919,-3.287
P9470,40.333,-4.032
P17715,42.773,-0.484
P9527,40.209,-0.300
P4842,38.743,-4.783
P11867,41.199,-5.601
P1859,37.595,-4.992
P14615,42.047,-5.125
P2111,37.681,-3.917
P17677,42.864,-3.069
P2875,37.978,-3.782
P671,37.034,-4.124
P16475,42.358,0.769
P8279,39.950,-5.739
P16494,42.279,2.049
P6429,39.296,-6.969
P15344,42.225,-3.570
P12534,41.279,-0.675
P384,36.832,-4.005
P17670,42.875,-3.546
P9764,40.425,-3.570
P7888,39.748,-2.553
P16744,42.646,-5.049
P15423,41.998,1.744
P49,36.300,-5.876
P2842,38.000,-5.873
P815,37.147,-6.814
P11132,40.947,-6.794
P11021,40.891,-4.545
P2225,37.742,-4.674
P11866,41.200,-5.668
P8710,40.096,-6.915
P5935,38.997,-1.174
P17266,42.799,-6.477
P11622,41.055,-2.750
P3241,38.144,-4.857
P3049,37.929,-0.804
P18235,42.985,-2.038
P16866,42.295,3.205
P10991,40.899,-6.529
P4078,38.323,-0.647
P16168,42.483,-8.033
P17508,42.794,-2.322
P13647,41.667,-1.582
P360,36.849,-5.501
P14264,41.949,-5.462
P263,36.747,-5.191
P15068,41.902,1.665
P3489,38.248,-5.427
P9606,40.389,-4.424
P6032,39.138,-4.324
P16281,42.368,-0.382
P7339,39.544,-2.433
P13761,41.797,-5.195
P10086,40.459,-1.398
P4538,38.650,-6.064
P17529,42.742,-0.895
P14997,42.115,-3.102
P18373,43.095,-4.906
P17719,42.761,-0.212
P3408,38.144,-2.442
P1943,37.645,-7.072
P9496,40.292,-2.328
P11719,41.150,-5.867
P19062,43.300,-6.343
P16223,42.488,-4.306
P9583,40.400,-5.934
P6469,39.289,-4.385
P11175,40.932,-3.948
P881,37.100,-2.682
P4904,38.631,-0.815
P2786,37.852,-1.317
P11437,41.049,-5.536
P6236,39.071,-0.588
P16560,42.599,-5.457
P9931,40.437,-2.189
P14731,41.734,2.655
P16412,42.524,-3.491
P18353,43.100,-6.274
P11240,40.777,0.344
P6723,39.398,-6.712
P7283,39.600,-6.065
P4412,38.597,-5.233
P2890,37.955,-2.832
P5707,39.049,-6.451
P5587,38.991,-4.585
P7089,39.388,-0.952
P18402,43.061,-2.923
P4449,38.556,-2.868
P13629,41.706,-2.785
P19030,43.273,-8.538
P17558,42.642,1.071
P14864,41.956,-0.148
P123,36.498,-5.255
P13276,41.637,-4.261
P17187,42.584,0.316
P7685,39.749,-6.520
P11935,41.097,-1.088
P14712,41.820,1.387
P9649,40.317,-1.605
P10585,40.748,-5.340
P15276,42.230,-8.160
P14291,41.927,-3.648
P13593,41.747,-5.196
P390,36.825,-3.631
P16528,42.589,-7.629
P12810,41.458,-2.864
P8728,40.100,-5.739
P11275,40.997,-6.861
P13423,41.699,-5.464
P1755,37.536,-4.237
P15864,42.390,-4.444
P10357,40.581,-1.983
P15861,42.392,-4.647
P11613,41.070,-3.347
P4601,38.580,-2.035
P265,36.746,-5.066
P3345,38.199,-6.445
P15176,42.161,-2.965
P9192,40.230,-3.839
P15080,41.848,2.468
P15543,42.236,-2.084
P9082,40.122,-1.748
P20171,43.735,-7.935
P18552,43.146,-4.973
P14700,41.867,0.584
P5356,38.746,-0.100
P11962,41.008,0.698
P15758,42.177,0.412
P94,36.450,-5.938
P5846,39.096,-6.902
P16501,42.246,2.519
P11562,41.098,-6.730
P3277,38.097,-2.571
P15633,42.333,-8.028
P6892,39.443,-4.770
P14228,41.935,-7.882
P10646,40.656,-1.318
P16905,42.699,-6.476
P1255,37.344,-7.130
P10080,40.474,-1.792
P4006,38.447,-5.234
P13965,41.806,-2.780
P1339,37.273,-1.858
P15310,42.250,-5.865
P9150,40.248,-6.590
P11883,41.191,-4.538
P6813,39.286,-0.895
P2972,38.050,-5.683
P6910,39.425,-3.605
P10191,40.577,-3.696
P10016,40.550,-6.000
P3127,38.082,-3.969
P6352,39.199,-2.580
P7068,39.440,-2.309
P5845,39.096,-6.966
P6655,39.273,-1.801
P18568,43.131,-3.878
P5640,38.898,-1.181
P3656,38.257,-2.882
P2101,37.691,-4.548
P1167,37.299,-5.623
P16543,42.598,-6.611
P15807,42.378,-8.300
P7914,39.685,-0.865
P15287,42.242,-7.418
P18023,42.986,-4.156
P1294,37.342,-4.681
P10880,40.839,-4.414
P5943,38.974,-0.660
P13742,41.799,-6.469
P16614,42.526,-1.795
P3174,37.988,-0.990
P494,36.949,-5.563
P2440,37.843,-7.202
P17374,42.604,0.863
P10803,40.659,-0.262
P13741,41.799,-6.536
P5410,38.950,-6.193
P7038,39.487,-4.251
P6612,39.341,-4.578
P18347,43.098,-6.684
P7735,39.718,-3.270
P17842,42.935,-4.089
P13947,41.833,-3.987
P11462,41.031,-3.879
P9915,40.467,-3.239
P16113,42.281,0.355
P7096,39.367,-0.500
P12335,41.331,-3.869
P9114,39.843,3.067
P9089,40.104,-1.291
P10303,40.649,-5.539
P14537,41.774,1.314
P1028,37.242,-7.317
P16826,42.473,0.509
P6456,39.297,-5.225
P13973,41.790,-2.244
P2834,37.999,-6.380
P7012,39.500,-5.935
P18507,43.133,-8.053
P7369,39.467,-0.492
P14132,41.860,-2.912
P6177,39.189,-4.388
P13748,41.800,-6.067
P4832,38.748,-5.423
P14097,41.898,-5.261
P2606,37.892,-4.671
P13285,41.627,-3.659
P3642,38.278,-3.772
P15177,42.160,-2.898
P6086,39.033,-0.849
P1971,37.648,-5.306
P10083,40.466,-1.595
P11895,41.178,-3.741
P14601,42.050,-6.067
P10017,40.550,-5.934
P6016,39.148,-5.355
P15936,42.227,0.417
P13011,41.404,-0.130
P15160,42.184,-4.044
P12688,41.326,-0.604
P6797,39.327,-1.927
P9106,40.053,-0.182
P16505,42.226,2.788
P5803,38.906,-0.280
P11852,41.199,-6.598
P13993,41.740,-0.906
P19925,43.592,-7.379
P17778,42.925,-8.456
P8336,39.881,-2.024
P7410,39.648,-6.584
P13006,41.420,-0.463
P9532,40.193,0.027
P11659,40.961,-0.302
P13030,41.334,1.132
P9386,40.160,-0.304
P1043,37.249,-6.376
P10299,40.650,-5.802
P2059,37.694,-7.199
P15014,42.081,-1.958
P17860,42.909,-2.862
P37,36.250,-5.753
P1780,37.500,-2.663
P14119,41.879,-3.784
P18732,43.195,-4.904
P4328,38.471,-1.786
P4209,38.376,-0.707
P112,36.500,-5.938
P4291,38.535,-4.147
P9219,40.183,-2.072
P6506,39.230,-1.998
P15568,42.168,-0.400
P12856,41.337,0.197
P4573,38.629,-3.825
P15655,42.349,-6.541
P13786,41.774,-3.520
P15554,42.209,-1.342
P8013,39.829,-3.786
P10796,40.680,-0.722
P10027,40.548,-5.276
P16148,42.132,2.707
P5487,38.850,-1.249
P17737,42.696,1.009
P12091,41.114,-0.355
P16740,42.648,-5.321
P15201,42.106,-1.282
P6890,39.445,-4.899
P81,36.400,-5.752
P8763,40.072,-3.451
P1634,37.491,-4.615
P17364,42.641,0.186
P15335,42.236,-4.177
P9317,40.294,-4.820
P5952,38.859,1.390
P13915,41.850,-6.134
P128,36.550,-6.186
P17595,42.871,-8.659
P9745,40.444,-4.817
P2974,38.049,-5.556
P11043,40.864,-3.091
P3360,38.199,-5.491
P6801,39.318,-1.669
P14368,41.712,1.509
P6772,39.373,-3.542
P1646,37.479,-3.861
P4958,38.798,-6.641
P10295,40.650,-6.066
P242,36.691,-4.569
P12649,41.417,-3.200
P4317,38.495,-2.488
P4251,38.548,-6.703
P950,37.197,-5.123
P4124,38.500,-6.128
P17891,42.836,-0.751
P18540,43.150,-5.795
P18187,43.048,-5.316
P18246,42.958,-1.288
P4173,38.460,-3.000
P10728,40.797,-5.207
P18603,43.066,-1.486
P19455,43.355,-2.703
P16793,42.574,-1.724
P13989,41.752,-1.173
P381,36.835,-4.192
P19063,43.300,-6.274
P18393,43.075,-3.538
P15023,42.059,-1.353
P11951,41.048,-0.029
P734,37.100,-5.687
P2790,37.841,-1.064
P7362,39.488,-0.945
P12412,41.126,1.243
P11637,41.023,-1.757
P4547,38.649,-5.488
P50,36.300,-5.814
P1840,37.600,-6.189
P9436,40.350,-6.262
P499,36.947,-5.251
P4424,38.590,-4.466
P4772,38.550,-0.181
P11707,41.148,-6.664
P11313,40.988,-4.344
P5784,38.961,-1.498
P16198,42.500,-6.000
P9932,40.435,-2.123
P10425,40.698,-6.660
P18906,43.246,-5.040
P7690,39.750,-6.195
P6625,39.328,-3.738
P14816,42.071,-3.374
P17422,42.830,-8.180
P18499,43.122,-8.601
P17353,42.677,-0.560
P14685,41.919,-0.421
P4576,38.625,-3.633
P2481,37.841,-4.609
P14384,41.639,2.575
P18899,43.249,-5.520
P19071,43.300,-5.726
P875,37.111,-3.058
P11337,40.955,-2.755
P8570,40.050,-6.261
P3736,38.350,-5.936
P776,37.061,-3.060
P8633,39.986,-2.149
